mearth,earth,mercury,moon,0.01_hhe,0.1_hhe,1_hhe,halfwater,allwater,allfe,10_hhe,20_water,10_water,3_water,60_hhe
2.4070150000000003,8096.451003,7397.267309999999,8925.0448,10635.709604000001,13762.605973,21300.14843,13284.471352,16878.832325,6342.306532,,10972.96714030792,10023.080655145157,9218.170348236808,65145.62103233782
2.4152240000000003,8103.940525,7404.065251000001,8933.096306,10641.400106000001,13760.013685000002,21266.196531999998,13289.66997,16881.593273999995,6348.330051,,10978.990785740047,10029.455639479727,9224.813327855016,65122.098370675194
2.423461,8111.436976000001,7410.869439,8941.155076000001,10647.093652,13757.421886000002,21232.298752000002,13294.870622,16884.354673999995,6354.359291,,10985.024527555805,10035.840049207773,9231.46561662264,65098.4954757897
2.431726,8118.940361,7417.679879999999,8949.221115999999,10652.790244,13754.830575999998,21198.455005,13300.07331,16887.116525999998,6360.394257,,10991.068285256602,10042.233788144627,9238.127111204309,65074.81234768133
2.440019,8126.450686999999,7424.49658,8957.294431999999,10658.489884,13752.239753,21164.665203,13305.278033,16889.87883,6366.434955,,10997.121978457531,10048.636760230624,9244.797708415645,65051.04898635009
2.44834,8133.967959999999,7431.319544,8965.375032,10664.192573999999,13749.649418000005,21130.929262,13310.484794,16892.641586,6372.4813890000005,,11003.185526889993,10055.048869534505,9251.477305227025,65027.20539179598
2.45669,8141.492187000001,7438.148777999999,8973.462920999998,10669.898315,13747.059572,21097.247095,13315.693592,16895.404793,6378.533567,,11009.259577198998,10061.47078859818,9258.166599067088,65003.27869854675
2.465068,8149.023373999999,7444.984287999999,8981.558106,10675.607109,13744.470212999999,21063.618616,13320.904428,16898.168452999995,6384.5914920000005,,11015.343320012473,10067.901650408916,9264.864683669799,64979.27177207465
2.473475,8156.561528,7451.82608,8989.660595000001,10681.318957,13741.881341999999,21030.04374,13326.117303000005,16900.932563999995,6390.65517,,11021.437399667495,10074.342124769599,9271.572253528884,64955.18174690743
2.481911,8164.106654999999,7458.674159999999,8997.770393,10687.033861000002,13739.292958000002,20996.522382,13331.332219000002,16903.697128,6396.7246079999995,,11027.541732553404,10080.792111773233,9278.28920137238,64931.0086230451
2.490375,8171.658760999999,7465.528531999999,9005.887506000001,10692.751823,13736.705062000005,20963.054456,13336.549175,16906.462144,6402.79981,,11033.655513493986,10087.250749332288,9285.0146263182,64906.75526595989
2.498868,8179.217854,7472.389204000001,9014.011943000001,10698.472844000002,13734.117653,20929.639877,13341.768173,16909.227611999995,6408.880782,,11039.779383375124,10093.71870315466,9291.749218473906,64882.418810179566
2.50739,8186.783937999999,7479.256179999999,9022.143709000002,10704.196926,13731.530732,20896.27856,13346.989212999999,16911.993533,6414.967529,,11045.913258967683,10100.19587376035,9298.492871079952,64857.999255704126
