mearth,earth,mercury,moon,0.01_hhe,0.1_hhe,1_hhe,halfwater,allwater,allfe,10_hhe,20_water,10_water,3_water
5.734846,10160.033927,9249.557398,11216.59335,12223.445675,13894.728427,17366.936754999995,15035.20251,18360.365234,7957.563981,32195.777419709208,12791.984165978083,11872.478008281509,11121.7988033897
5.754404,10168.614979000002,9257.175694,11226.356157,12230.338967,13897.969253,17363.104877,15043.50572,18368.923078,7964.209531,32157.764891565053,12800.06115563037,11880.311363345616,11129.76656838777
5.774029,10177.203279,9264.800264,11236.127461,12237.236147,13901.210834,17359.273844,15051.813516,18377.484912,7970.86063,32120.060719142817,12808.144874384127,11888.14832010151,11137.737444544588
5.79372,10185.798832,9272.431115,11245.90727,12244.137216,13904.453172,17355.443657,15060.1259,18386.050736,7977.517283999999,32082.66428174576,12816.234823426092,11895.988409385503,11145.710960805713
5.813479,10194.401645000002,9280.06825,11255.695591,12251.042177,13907.696265,17351.614314999995,15068.442874,18394.620553,7984.179497,32045.569265787784,12824.33173690698,11903.83235741181,11153.687861923832
5.833306,10203.011724,9287.711676,11265.492432,12257.951031,13910.940115,17347.785818,15076.764441,18403.194364,7990.847273999999,32008.77321500801,12832.435525066829,11911.68009206349,11161.668080751364
5.853199,10211.629074,9295.361398,11275.297799000002,12264.863782,13914.184722,17343.958166,15085.090604,18411.772171,7997.52062,31972.27731472524,12840.54528483181,11919.530754614641,11169.650750431021
5.873161,10220.253703,9303.017419,11285.111702,12271.780432,13917.430086,17340.131357999995,15093.421365,18420.353977,8004.199538,31936.073561530295,12848.662152961448,11927.38546164584,11177.637012736244
5.893191,10228.885616,9310.679747,11294.934146,12278.700981,13920.676206,17336.305394,15101.756726,18428.939782,8010.884033999999,31900.16132779044,12856.785634390837,11935.243750335927,11185.626403524908
5.913289,10237.52482,9318.348386,11304.76514,12285.625434,13923.923084,17332.480275,15110.096691,18437.52959,8017.574112999999,31864.53813645984,12864.915643210326,11943.105554591435,11193.618862161124
5.933456,10246.17132,9326.023341,11314.60469,12292.553792,13927.170719,17328.655998999995,15118.441262,18446.123401,8024.269778,31829.199764753284,12873.052497417022,11950.971199266709,11201.614725509902
5.953691,10254.825123,9333.704617,11324.452805,12299.486057,13930.419111,17324.832568,15126.790441,18454.721218,8030.971045999999,31794.145511360206,12881.195707971643,11958.84022951507,11209.613537894438
5.973996,10263.486234,9341.39222,11334.309491,12306.422231,13933.668261,17321.009979999995,15135.14423,18463.323042,8037.677913,31759.36948449188,12889.345993571347,11966.71335807193,11217.61603055662
5.99437,10272.154661,9349.086154,11344.174757,12313.362316,13936.918169,17317.188235,15143.502634,18471.928876,8044.39038,31724.870996431102,12897.502866055775,11974.590131959905,11225.621749878414
6.014813,10280.830409,9356.786426,11354.048609,12320.306316,13940.168835,17313.367333999995,15151.865653,18480.538721,8051.108453,31690.647615191767,12905.666241169607,11982.470489149611,11233.63063973816
6.035326,10289.513485,9364.49304,11363.931055,12327.254232,13943.420259,17309.547276,15160.23329,18489.152579,8057.832136,31656.695261747824,12913.836433384318,11990.35475289257,11241.643035632173
6.055909,10298.203894,9372.206001,11373.822103,12334.238933,13946.959462,17306.503517,15168.789854,18498.744466,8064.561434999999,31623.01155800002,12922.013357255935,11998.242860771563,11249.658881150372
6.076562,10306.901643,9379.925316,11383.72176,12341.233632,13950.552299000003,17303.602713,15177.385122,18508.520343,8071.296352999999,31589.594124573112,12930.196928294561,12006.134751868445,11257.678121491746
6.097285,10315.606738,9387.650988,11393.630033,12348.232299,13954.146062,17300.702396,15185.98526,18518.301385,8078.036895999999,31556.440581531446,12938.387062958955,12014.030366755864,11265.700703453833
6.11808,10324.319185,9395.383023,11403.546931,12355.234934,13957.740751,17297.802565,15194.590272,18528.087597,8084.783067999999,31523.545403121163,12946.58446603596,12021.930406187887,11273.727346259033
6.138945,10333.038991,9403.121426,11413.472460000003,12362.241540000003,13961.336365,17294.90322,15203.200159,18537.87898,8091.534874,31490.90942680012,12954.788264421682,12029.834050596033,11281.757224482875
6.159881,10341.766161,9410.866204000002,11423.406628,12369.25212,13964.932906,17292.004361,15211.814925,18547.675538,8098.292319,31458.528735759097,12962.998769070515,12037.741622156367,11289.790672832833
6.180889,10350.500702,9418.61736,11433.349442,12376.266675,13968.530373,17289.105988,15220.434573,18557.477272,8105.055407,31426.399484012247,12971.216287827392,12045.65344013973,11297.828023062524
6.201968,10359.242620000003,9426.3749,11443.300911,12383.285208,13972.128767,17286.2081,15229.059104,18567.284187,8111.824143,31394.52090259121,12979.44034614718,12053.569070988671,11305.868842209878
6.223119,10367.991922,9434.13883,11453.261042,12390.307722,13975.728088,17283.310698,15237.688523,18577.096284,8118.598532,31362.889182149527,12987.671251741964,12061.488834758795,11313.913462939052
6.244343,10376.748613,9441.909154,11463.229842,12397.334218,13979.328336,17280.413782,15246.322832,18586.913566,8125.378578,31331.50058212561,12995.909309247736,12069.413048655277,11321.96221501772
6.265638,10385.5127,9449.685879,11473.207318,12404.364698,13982.929512,17277.517351999995,15254.962033,18596.736036,8132.164286,31300.355792488488,13004.153660292177,12077.340911811523,11330.014292651116
6.287007,10394.284189,9457.469008,11483.193479,12411.399166,13986.531615000002,17274.621406999995,15263.60613,18606.563698,8138.955661,31269.44818442921,13012.405383689238,12085.273486811719,11338.070782771785
6.308448,10403.063087,9465.258548,11493.188331,12418.437623,13990.134646,17271.725947,15272.255124,18616.396552,8145.752708,31238.778436638197,13020.663623930921,12093.209976797229,11346.130883812366
6.329962,10411.849398,9473.054504,11503.191883,12425.480071,13993.738606,17268.830973,15280.90902,18626.234603,8152.555432,31208.342883617486,13028.928685398703,12101.150700561962,11354.194927361112
6.35155,10420.643131,9480.856881,11513.204142,12432.526513,13997.343494,17265.936484,15289.567819,18636.077853,8159.363836,31178.137926291543,13037.200869439463,12109.095974116772,11362.263242178004
6.373211,10429.444291,9488.665684,11523.225116,12439.596893000002,14001.300149,17264.311386,15299.194448,18645.242493,8166.177926,31148.16278303821,13045.47971096818,12117.04537778777,11370.335409992313
6.394947,10438.252884,9496.480919,11533.254812,12446.677544,14005.367844,17263.083868999995,15309.128948,18654.197356,8172.997707,31118.41253197486,13053.76589193582,12124.999593807117,11378.41213151037
6.416756,10447.068917,9504.302591,11543.293237000002,12453.762225,14009.436721,17261.85644,15319.069898,18663.15652,8179.823183,31088.887760680424,13062.058568369284,12132.957839968054,11386.49262047342
6.43864,10455.892396,9512.130705,11553.3404,12460.850938,14013.506781,17260.629097,15329.017304,18672.119986,8186.65436,31059.5836161642,13070.358420133312,12140.92079720955,11394.577576330357
6.460598,10464.723327,9519.965266,11563.396307000003,12467.943687000003,14017.578023,17259.401842,15338.971169,18681.087758,8193.491240999998,31030.49931938286,13078.66498678703,12148.888052653247,11402.666587958016
6.482631,10473.561716,9527.806281,11573.460968,12475.040473,14021.650447,17258.174674,15348.931498,18690.059836,8200.333832,31001.631432853785,13086.978566356418,12156.859921555357,11410.759983562131
6.50474,10482.40757,9535.653753,11583.534388,12482.141298,14025.724055,17256.947594,15358.898294,18699.036224,8207.182136999998,30972.976581736137,13095.299453895572,12164.836716488357,11418.85808862015
6.526923,10491.260896,9543.507689,11593.616577,12489.246165,14029.798847,17255.7206,15368.871562,18708.016923,8214.036162,30944.535278149888,13103.626816767488,12172.817669559347,11426.960131767444
6.549183,10500.121698,9551.368094,11603.70754,12496.355077,14033.874822,17254.493694,15378.851306,18717.001935,8220.895911,30916.30162248718,13111.961700686059,12180.803813679431,11435.067169818798
6.571518,10508.989985,9559.234973,11613.807287,12503.468034,14037.951981,17253.266875,15388.837531,18725.991262,8227.761388,30888.276125394066,13120.303275763286,12188.794384762681,11443.178435376656
6.59393,10517.865761,9567.108331,11623.915824,12510.585041,14042.030325,17252.040143999995,15398.83024,18734.984907,8234.632599,30860.454257464087,13128.652208822696,12196.790053171888,11451.294617225183
6.616418,10526.749034,9574.988175,11634.033160000003,12517.706098,14046.109853000002,17250.813499,15408.829438,18743.982871,8241.509548,30832.835267286504,13137.008046664729,12204.790416862319,11459.415315575605
